,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id
2963,샤또 리베르산,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141503.jpg?019381,도멘 장 끌로드 라팔뤼,프랑스,보르도,메를로,red,8.5,1.0,3.0,4.0,4.0,"파스타, 치즈 그리고 육류와 잘 어울린다.",90000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141503,"매력적인 건포도와 딸기의 향이 매우 인상적인 와인. 미디엄한 바디감에 멋들어진 탄닌과 함께 신선한 피니쉬를 안겨 준다. 현재 루프트한자 항공에 납품되고 있는 와인이다.
90,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2963
2964,"도멘 제로므 쉐죠, 본 로마네",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141502.jpg?678220,도멘 제로므 쉐죠,프랑스,부르고뉴,피노 누아,red,8.5,1.0,5.0,2.0,2.0,"각종 육류 요리와 거위간,향이 강한 치즈등과 어울린다.",140000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141502,"강하게 나는 향으로는 체리, 딸기, 그리고 풀숲의 향이 난다. 본 로마네는 우아함이 심볼이라고 할 수 있는데, 달콤하면서도 부드럽고, 매우 조심스러운 타닌과 가벼운 산기를 나타낸다.

중고 오크통에서 12~15개월간 숙성하고 새 오크통을 1/3 사용했다.
140,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2964
2965,"도멘 에니 드렝, 꼬뜨 살로네즈",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141500.jpg?988940,도멘 에니 드렝,프랑스,부르고뉴,피노 누아,red,13.0,1.0,5.0,2.0,2.0,구운 고기류의 요리와 숙성된 치즈와 잘 어울린다.,59000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141500,"매우 진한 빨간색의 와인으로, 검은 Pinot Noir의 향을 가지고 있다. 매우 우아한 향기가 후각을 자극한다. 입 안에서는 탄닌감과 과일 향의 밸런스가 퍼펙트한 느낌을 주며, 짙은 향신료의 여운과 어우러져 매우 흥미로운 와인이라 할 수 있다. 16~18도 사이에서 제일 좋은 맛을 느낄 수 있으며, 향후 8~10년간 마실 수 있는 와인이다.
59,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2965
2966,라스 따까스,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141499.jpg?382658,비씨엘,칠레,마울레,카베르네 소비뇽,red,8.5,4.0,1.0,3.0,2.0,"가금류와 꼬치구이등의 가벼운 육류요리, 스넥, 치즈 등과 잘 어울린다.",18000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141499,"진한 루비색을 가지고 있으며, 굉장한 파워를 지닌 젊은 와인. 깊고 독특한 캐릭터를 가지고 있다. 농익은 과일의 부케와 가죽 그리고 초콜렛과 담배의 향이 긴 여운을 준다. 강렬한 풍미와 농축된 느낌과 복잡미묘한 맛을 가지고 있으며, 잘 익은 붉은 딸기의 맛을 느낄 수 있다. 탄닌은 매우 스위트하고 부드러우며 깊다. 가죽과 초콜렛의 맛을 느낄수 있는 이 와인은 모든 종류의 육류 요리와 잘 어울린다.
18,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2966
2967,둘세,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141498.jpg?225464,비씨엘,칠레,마울레,카베르네 소비뇽,red,8.5,4.0,1.0,3.0,2.0,"가벼운 육류요리. 피자나 햄버거등의 간단한 스넥, 치즈등과 잘 어울린다.",18000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141498,"자연스러운 체리빛이 감도는 와인으로, 과일의 달콤한 맛과 야생 장미의 아로마가 긴 여운을 남기며 느끼진다. 약간 차게해서 마시면 좋은, 언제 어느 장소에서도 다양한 디저트와 잘 어울리는 와인이다.
18,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2967
2968,"부에이 에 피스, 록 드 시스 메독",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141487.jpg?247914,부에이 & 피스,프랑스,보르도,카베르네 소비뇽,red,13.0,1.0,3.0,3.0,3.0,"육류 구이 요리, 파스타, 치즈류 등과 잘 어울린다.",35000.0,2007,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141487,"진한 과일향을 풍부하게 느낄수 있으며, 까베르네 소비뇽 품종의 파워풀한 이미지를 바탕으로 메를로의 우아한 부드러움을 동시에 선사하는 고급 메독 지역 와인이다.
35,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2968
2969,"부에이 에 피스, 메독",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141486.jpg?962759,부에이 & 피스,프랑스,보르도,카베르네 소비뇽,red,13.0,1.0,3.0,3.0,3.0,"육류 구이 요리, 파스타, 치즈류 등과 잘 어울린다.",35000.0,2008,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141486,"진한 과일향을 풍부하게 느낄수 있으며, 까베르네 소비뇽 품종의 파워풀한 이미지를 바탕으로 메를로의 우아한 부드러움을 동시에 선사하는 고급 메독 지역 와인이다.
35,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2969
2970,"루이 라뚜르, 뿌이 퓌세",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141480.jpg?401089,루이 라뚜르,프랑스,부르고뉴,샤르도네,white,13.0,1.0,5.0,2.0,1.0,"각종 샐러드, 에피타이져 음식들과 잘 어울린다.",90000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141480,"약간 푸르스름하면서도 창백한 노란색을 띠며, 뚜렷한 오크향과 풍부한 꽃향기가 느껴진다. 매우 순수하고 좋은 오크향이 베어있고, 부드러우며 감촉이 좋다. 균형이 잘 잡혀 있으며 아름다운 과일 맛을 느낄 수 있다. 약간의 미네랄 맛이 느껴지는 생기있는 와인이다.
90,000원 (750㎖)",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2970
2971,"루이 라뚜르, 샤블리 프리미에 크뤼",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141466.jpg?424213,루이 라뚜르,프랑스,부르고뉴,샤르도네,white,13.0,1.0,5.0,4.0,1.0,"어패류, 식전주, 샐러드, 치즈 등과 잘어울린다.",150000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141466,"풍부하면서도 세련된 과일향이 은은한 황금빛 칼라와 조화를 이루고 수정같이 맑은 깨끗한 후미가 일품인 샤블리 지역의 프리미엄 와인이다.
150,000원 (750㎖)",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2971
2972,"루이 라뚜르, 샤블리",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141465.jpg?165242,루이 라뚜르,프랑스,부르고뉴,샤르도네,white,13.0,1.0,5.0,3.0,1.0,"각종 야채볶음요리, 부드러운 소스의 중국음식, 일본퓨전 음식, 강하지 않은 소스의 한식과도 잘 어울린다.",80000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141465,"옅은 황금빛 컬러에 살짝 감도는 초록빛을 가지고 있으며, 2-3년간 숙성된 와인으로 풍부한 과일향과 세련된 맛을 느낄 수 있다. 수정같이 맑고 깨끗한 여운이 오랫동안 입안에서 느껴지는 와인이다.
80,000원 (750㎖)",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2972
2973,리지니 로쏘 디 몬탈치노,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141461.jpg?314743,리시니,이탈리아,토스카나,산지오베제,red,14.0,1.0,3.0,3.0,3.0,"각종 그릴요리, 바베큐. 에멘탈 치즈등과 잘 어울린다.",85000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141461,"이태리 수퍼투스칸, 끼안띠클라시코와 더불어 3대 산지중 하나인 몬탈치노 지방의 DOC급 와인으로 브루넬로 디 몬탈치노와 동일한 밭에서 재배되어 진다. 몬탈치노 지방의 편하게 마실 수 있는 레드와인으로 부드러운 타닌과 감칠맛 나는 산도가 특징인 와인이다.
85,000원 (750㎖)",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2973
2974,아르체노 프리마 보체,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141429.jpg?594037,잭슨인터내셔날 (켄달 잭슨) ,이탈리아,토스카나,메를로,red,9.0,1.0,3.0,3.0,3.0,"고급육류요리, 가금류, 블랙후추를 가진 계절음식, 치즈류 등과 잘 어울린다.",90000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141429,"이상적인 스파이스함과 블랙체리와 카시스의 향이 풍부하며, 바닐라의 부드러움와 잔잔한 탄닌이 우아한 과일의 향미를 살려줍니다.
90,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2974
2975,깔리나 까베르네 쇼비뇽 리제르바,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141426.jpg?848690,잭슨인터내셔날 (켄달 잭슨) ,칠레,마울레,카베르네 소비뇽,red,9.0,1.0,3.0,3.0,3.0,"고기류, 샐러드 등과 잘 어울린다.",35000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141426,"100% 까베르네 쇼비뇽으로 생산한 와인으로 진한 루비빛을 띠고, 체리, 건포도 그리고 민트향을 가지고 있으며, 스파이스한 맛과 블랙베리의 부드러움이 함유되어 있는 와인이다.
35,000원 (750㎖)",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2975
2976,알칸스 까베르네 소비뇽,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141425.jpg?472573,잭슨인터내셔날 (켄달 잭슨) ,칠레,마울레,카베르네 소비뇽,red,9.5,1.0,4.0,4.0,4.0,"삼겹살, 갈비등 각종 육류요리, 샐러드, 치즈류 등과 잘 어울린다.",100000.0,2007,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141425,"정상을 향하여 라는 뜻. 플래티넘 기록의 블렌딩 기술을 천혜의 조건을 가진 Vina Calina에 적용함. 세련되고 과일향이 풍부한, 개성있는 와인을 만들기 위하여 칠레 종전의 따뜻한 지역을 피하고 서늘한 지역만을 엄선하여 재배한 까버네 소비뇽은 벨벳과 같은 부드러운 탄닌을 지님. 칠레 다수의 포도원이 해외 자본 공동자본운영이나 비냐 깔리나는 잭슨와인에스테이츠 100% 소유하여 변함없는 와인품질을 보장하고 있습니다. 프리미엄 칠레 와인 알칸스는 정상을 향하는 비즈니스맨들에게 적극 추천.
100,000원 (750㎖)",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2976
2977,양가라 에스테이트 쉬라즈,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141424.jpg?895580,양가라 에스테이트 빈야드,호주,사우스,시라/쉬라즈,red,15.0,1.0,3.0,5.0,4.0,"고급육류요리, 가금류, 블랙후추를 가진 계절음식, 치즈류 등과 잘 어울린다.",120000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141424,"양가라는 ‘흙으로부터’ 라는 뜻의 호주 원주민 언어로 와인을 생산하면서 사람의 영향을 최소화 하고 Terroir를 가장 중요시 하는 양가라의 철학이 담겨져 있습니다. 양가라가 소유한 와이너리는 2003년 와인 스펙테이터가 선정한 100대 와이너리로 선정 되었다. 호주에서 가장 오래된 와인 생산 지역 중 하나인 남부지역의 맥라렌(Mc Laren) 지역은 선선한 기후로 최고의 쉬라즈와 그라나슈 생산 지역이다. 50여년 이상의 Old Vine에서 나오는 쉬라즈는 브랙베리, 후추 그리고 허브등의 다양하고 풍부한 향미를 지닌 와인을 만들어 낸다.
120,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2977
2978,깔리나 까르메네르 리저브 ,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141422.jpg?735012,잭슨인터내셔날 (켄달 잭슨) ,칠레,마울레,카르메네르,red,9.0,1.0,3.0,3.0,3.0,"불고기, 가금류 양념 요리, 치즈, 매운 한국 음식과 잘 어울린다.",49000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141422,"해안가 언덕에서 생산되어 수작업으로 수확한 칠레의 왕성한 포도 품종인 까르메네르로 만들어진 이 와인은 짙은 블랙베리와 커피, 민트, 초콜렛 향과 부드러운 탄닌의 맛을 느낄수 있으며 부드럽고 스파이스 함이 한국 전통 음식이나 매운 음식들과 잘 어울린다.
49,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2978
2979,깔리나 샤르도네 리제르바,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141417.jpg?161572,잭슨인터내셔날 (켄달 잭슨) ,칠레,서던,샤르도네,white,9.0,1.0,3.0,3.0,1.0,"삽겹살, 고소하고 담백한 음식, 야채 샐러드, 생선류 등과 잘 어울린다.",35000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141417,"밝은 노랑색을 띠고 있으며 농축된 사과와 배의 향과 신선하고 높은 산도가 입안을 가득 매우며, 버터의 부드러움과 긴 여운이 느껴지는 와인이다.


35,000원 (750㎖)",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2979
2980,"라 크레마, 소노마 코스트 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141416.jpg?766944,라 크레마,미국,캘리포니아,피노 누아,red,9.0,1.0,4.0,4.0,3.0,"고급육류요리, 가금류, 블랙후추를 가진 계절음식, 치즈류 등과 잘 어울린다.",120000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141416,"체리와 코코아, 아니스등의 짙은 향과 풍부한 스파이스함 그리고 석류향이 조화를 이룬다. 단단한 탄닌이 주는 구조와 산도가 조화를 이루며 입안을 감돌아 캘리포니아 피노누와 와인의 강인한 면을 선사한다.
120,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2980
2981,"라 크레마, 소노마 코스트 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141415.jpg?234303,라 크레마,미국,캘리포니아,샤르도네,white,9.0,1.0,3.0,3.0,1.0,"연어구이, 부드러운 화이트 소스의 고급 파스타, 샐러드류 등과 잘 어울린다.",90000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141415,"섬세한 바닐라의 향에 감귤과 레몬의 진한 향을 자랑하며, 카라멜의 부드러움과 스파이스함이 입안에서 긴 finish를 남긴다.
90,000원 (750㎖)",1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2981
2982,"캔달 잭슨, 빈트너스 리저브 진판델",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141404.jpg?133860,캔달 잭슨,미국,캘리포니아,진판델,red,9.5,1.0,3.0,4.0,3.0,등심 스테이크나 삼결살등의 구이류와 치즈류등과 잘 어울린다.,55000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141404,"캘리포니아 찬 해안지역에서 생산된 농익은 진판델을 12개월 동안 오크통에서 숙성하여 블랜딩한 와인으로 초콜릿과 흙설탕의 톤위에 라스베리 등의 검붉은 과일의 풍부한 향과 맛이 일품인 와인이다.
55,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2982
2983,"캔달 잭슨, 빈트너스 리저브 메를로",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141403.jpg?768687,캔달 잭슨,미국,캘리포니아,메를로,red,9.0,1.0,3.0,4.0,3.0,"불고기, 갈비 등의 육류와 토마토 소스의 파스타류, 치즈류 등과 잘 어울린다.",65000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141403,"고품질의 와인을 생산하기 위하여 오직 손으로 수확한 포도만을 사용한 와인.캘리포니아 최고의 테루아를 자랑하는 해안가의 구릉지에서 생산된 메를로로 양조된 와인, 산딸기 향과 맛이 부드러우며 무게감 있는 바닐라 향과 함께 잘 조화를 이루고 있다.
65,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2983
2984,"캔달 잭슨, 그랑 리저브 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141399.jpg?944588,캔달 잭슨,미국,캘리포니아,샤르도네,white,9.5,1.0,3.0,4.0,1.0,"연어구이등 어패류, 파스타, 샐러드, 치즈류 등과 잘어울린다.",120000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141399,"작은 프렌치 오크통의 숙성을 거치면서 부드러운 감칠맛과 열대성 과일의 풍미가 산뜻한 산미와 긴 여운과 함께 특징인 와인이다. 와인 라벨에 생산된 지역(소노마, 몬터레이, 산타바바라)명과 배분율을 표기한 캘리포니아 최초의 증명제 와인이기도 하다.
120,000원 (750㎖)",0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2984
2985,비알레토 로쏘,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141395.jpg?044087,GCF 그룹,이탈리아,,산지오베제,red,11.0,3.0,3.0,2.0,1.0,"다과류, 견과류, 치즈 류 등과 잘 어울린다.",12000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141395,"풍부한 과일의 풍미와 깔끔한 달콤함을 함유한 이태리 스위트 레드 와인이다.
12,000원 (750㎖)",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2985
2986,비알레토 비앙코,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141394.jpg?855880,GCF 그룹,이탈리아,,가르가네가,white,11.0,3.0,2.0,2.0,1.0,"다과류, 견과류, 치즈 류 등과 잘 어울린다.",12000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141394,"달콤한 과실의 풍미가 일품으로 부드러운 여운과 함께 깔끔한 마무리를 느낄 수 있는 스위트 화이트 와인이다.
12,000원 (750㎖)",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2986
2987,"빌라 엠, 아마로네 델라 발폴리첼라 클라시코",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141391.jpg?326473,지아니 갈리아도,이탈리아,베네토,코르비나,red,15.0,2.0,3.0,4.0,3.0,"구운 소고기, 양고기, 강한 치즈류 등과 잘 어울린다.",99000.0,2003,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141391,"짙은 루비색을 띠며 체리, 코코아 향을 지니고 있다. 아파시멘토 방식으로 3개월 건조하여 40%이상 수분이 감소하면서 당도는 높아져 높은 알코올 농도를 지니게 되고 3-4년 숙성 후 마시거나 10년 후에 제 맛을 느낄 수 있는 와인이다.



99,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2987
2988,빌라 엠 로쏘,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141388.jpg?694205,지아니 갈리아도,이탈리아,피에몬테,브라케토,red,5.0,4.0,1.0,3.0,2.0,"식사 전 식전주나 간단한 샐러드와 함께 마시거나 식사 후 디저트 와인으로 좋고 달콤한 향과 맛이 디저트 류와 환상적인 궁합을 보인다.
",40000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141388,"투명하고 짙은 핑크 색상과 잘익은 붉은 과일향을 지녔으며 은은한 기포가 입안을 감싼다.

빌라엠 로쏘와 함께라면 너의 인생은 언제나 로맨스! 빌라엠은 국내 판매 1위를 독보적인 위상으로 지키고 있는 국내 대표 스파클링 와인 No.1 으로서, 인기를 끌고 있는 이유는 도수가 낮고 청량감이 있으면서도 부드러워 누구나 편안하게 마실 수 있기 때문이다.
40,000원 (750㎖)",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2988
2989,빌라 엠,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141387.jpg?434016,지아니 갈리아도,이탈리아,피에몬테,모스카토,white,5.0,4.0,1.0,2.0,1.0,식사 전 식전주나 간단한 샐러드 식사 후 디저트 와인으로 달콤한 향과 맛이 디저트류와 환상적인 궁합을 보인다.,36000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=141387,"엷은 노란색을 띠고 있으며 신선한 열대 과일의 망고, 메론, 파인애플향과, 달콤한 맛에 약간의 버블느낌이 일품이며 식사가 끝난 후 디저트와 함께 마시기 좋은 와인으로 와인을 처음 먹는 사람들에게도 부담없이 다가갈 수 있는 와인이다.

빌라엠과 함께라면 너의 인생은 언제나 파티! 빌라엠은 국내 판매 1위를 독보적인 위상으로 지키고 있는 국내 대표 스파클링 와인 No.1 으로서, 인기를 끌고 있는 이유는 도수가 낮고 청량감이 있으면서도 부드러워 누구나 편안하게 마실 수 있기 때문이다.
36,000원 (750㎖)",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2989
