,title,image_link,winery,country,province,grape_type,wine_type,occasion,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma_y
1815,티 오프 카스텔라 엑스트라 브뤼,http://img.wine21.com/WINE_MST/TITLE/0155000/W0155252.jpg?107230,에스따블리시멘또  후아니코,우루과이,후아니코,"['샤르도네', '비오니에']",스파클링,테이블 와인,12.5,2,3,3,1,"전체요리 및 모든 종류의 음식과 잘 어울린다.
",55000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=155252,"연녹색을 띤 옅은 황금컬러를 띤다. 풋 레몬, 열대과일, 꽃 향기 및 페퍼와 향신료가 느껴지며, 산도와 신선함이 조화롭고 힘차고 크리미하다. 부드러운 질감이 특징이며, 기포가 오랫동안 지속된다.

55,000원 (750㎖) 올빈와인"
1816,"샤또 레 그라브 드 비오드, 뀌베 프레스티지",http://img.wine21.com/WINE_MST/TITLE/0155000/W0155238.jpg?645199,샤또 레 그라브 드 비오드,프랑스,보르도,"['메를로', '카베르네 소비뇽', '카베르네 프랑']",레드,테이블 와인,13.5,1,3,3,3,"모든 치즈, 야생 버섯, 구운 고기 등과 잘 어울린다.",55000,2010,750,https://www.wine21.com/13_search/wine_view.html?Idx=155238,"제비꽃 톤의 밝은 자주색을 가지며 말린 무화과, 농익은 붉은 과일, 바닐라 향이 어우러지는 복합 향을 느낄 수 있다. 숲 속의 잘 익은 과일 맛, 부드러운 타닌과 적절한 산도를 가진다. 2010빈티지는 메를로 70%, 까베르네 소비뇽18%, 까베르네 프랑 12%가 블렌딩 되었다.

55,000원 (750㎖) 올빈와인"
1817,"매티스, 그르나슈",,매티스 와이너리,미국,캘리포니아,"['그르나슈', '까리냥', '쁘띠 시라', '알리칸테 부쉐']",레드,테이블 와인,14.5,1,3,4,5,"덩어리 째 오븐에 구운 육류와 햄, 스테이크, 라자냐, 치즈 등과 잘 어울린다.",132000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=155135,"아주 어두운 루비 레드 색을 가졌으며 블랙 커런트, 라즈베리, 체리, 다크 초콜릿, 민트, 후추 향을 느낄 수 있다. 라즈베리 리큐르와 딸기잼처럼 농축된 과일향과 타임같은 허브류가 섬세한 산도와 어우러지는 와인이다. 그리나쉬의 귀재 '피터 매티스'가 선보이는 그리나쉬 품종의 끝 없는 변신, 파워풀한 미감과 응축미, 감칠맛이 매력적인 와인이다.

유명 와인메이커 피터 매티스(Peter Mathis)가 자신의 이름을 걸고 생산하는 유일한 와인으로 프렌치 오크배럴 30개월 숙성된다.

132,000원 (750㎖) 씨에스알 와인"
1818,호그와쉬 로제,,75 와인즈,미국,캘리포니아,['그르나슈'],로제,테이블 와인,12.5,1,3,3,1,"과일 샐러드, 닭가슴살 테린, 훈제연어, 과일 타르트 등과 잘 어울린다.",58000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=154960,"일명 귀여운 '핑크돼지'와인으로 턱 벡스토퍼가 나파밸리에서 야심차게 출시한 로제, 상당히 뛰어난 로제로 평가받고 있다. 투명하고 엷은 핑크색을 띄며, 체리, 자몽, 딸기, 라즈베리 향이 난다. 풍성한 과실 풍미, 부드럽게 감싸는 산도와 가볍지 않은 바디, 깔끔한 피니쉬를 가진 와인이다.
58,000원 (750㎖) 씨에스알 와인"
1819,멈 블랑 드 블랑 멈 드 크라망,http://img.wine21.com/WINE_MST/TITLE/0154000/W0154956.jpg?457272,지에이치멈,프랑스,샹파뉴,['샤르도네'],스파클링,테이블 와인,8.5,1,4,4,1,"블랑드 블랑은 식전주 또는 생선 요리와 해산물 요리와 함께하기 좋다. 가리비 카르파치오, 봄철 야채와 곁들인 랍스타  요리, 또는 조리된 굴과 궁합을 이룬다. 
",186000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=154956,"흰 꽃의 향이 펼쳐지면 바로 레몬과 산뜻한 과일 향이 뒤를 잇는다. 미네랄 터치가 우아하게 퍼지면서 부드러운 바디감을 형성하며 풍성하면서도 느낌 좋은 여운이 장기 숙성의 잠재력을 보여준다.

여자를 위한 우아한 샴페인 멈 블랑 드 블랑:
화이트에서 나온 화이트라는 뜻을 지닌 ‘블랑 드 블랑’은 화이트 와인 포도 품종인 샤르도네 100%를 사용해서 만든 진귀한 와인으로, 그 역사는 1882년까지 거슬러 올라간다. 이는 멈 (G.H. MUMM)이 같은 해 구입한 포도밭인, 전설적인 꼬뜨 데 블랑(Cotes des Blancs)의 그랑 크뤼 떼루아르의 끄라망 마을에서 선별된 최상의 샤르도네 포도를 사용하여 가장 정교한 샴페인 전통에 따라 양조되었다. 전통적으로 멈 하우스(House)의 관계자들과 책임자들에게만 제공되던 블랑 드 블랑은 이제 그 섬세한 기포와 믿을 수 없을 정도의 순수함으로 최고의 와인 전문가들에게 사랑 받는 샴페인이 되었다.
186,000원 (750㎖)"
1820,페리에 주에 그랑 브뤼,http://img.wine21.com/WINE_MST/TITLE/0154000/154953.jpg?175224,페리에 주에,프랑스,샹파뉴,"['샤르도네', '피노 누아', '피노 뮈니에']",스파클링,테이블 와인,12,1,4,3,1,"식전 주로 어울리며 특히 굴, 카르파치오, 가리비 같은 해산물 요리에 잘 어울린다. ",100000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=154953,"아카시아, 산사나무의 흰 꽃의 아로마와 흰 과일류의 향이 밸런스를 이룬다. 섬세하고 부드러운 버블이 신선함과 다이나믹함을 선사하는 활기 넘치는 와인으로 풍부한 향과 라이트한 질감을 유지하며 절묘하게 깊은 맛으로 이어지는 와인이다.

샴페인 역사상 최초의 드라이한 샴페인 “브뤼” 스타일의 효시
페리에 주에는 샴페인 역사상 처음으로 드라이한 샴페인인 ‘브뤼’ 스타일을 만든 샴페인 하우스이다. 1856년, 영국 소비자를 위해 만든 당분이 적은 새로운 스타일의 샴페인을 출시하여 샴페인 역사 상 최초의 드라이한 샴페인인 ‘브뤼’ 스타일을 선보였으며 이로서 샴페인 역사에 큰 획을 그으며 새로운 시대를 열었다. 리저브 와인을 12~20% 혼합하여 만들어지며 코트 드 블랑 최고의 포도밭에서 수확한 샤르도네의 기품과 세련미, 몽타뉴 드 랭스와 발레 드 라 마른의 피노 누아와 피노 므뉘에를 기반으로 섬세하면서도 깊이 있는 과일맛과 서양배, 복숭아, 흰 꽃, 자몽 등의 복합적인 아로마가 퍼진다. 숙성에서 오는 브리오슈와 바닐라의 뉘앙스도 느낄 수 있는 와인이다.
61,000원 (375㎖)
100,000원 (750㎖)
220,000원 (1500㎖)"
1821,샤또 펠랑 세귀르,http://img.wine21.com/WINE_MST/TITLE/0154000/W0154795.jpg?787992,샤또 펠랑 세귀르,프랑스,보르도,"['카베르네 소비뇽', '메를로', '카베르네 프랑']",레드,테이블 와인,12.5,1,4,4,4,"가금류, 치킨 그릴 구이, 버섯구이 등과 잘 어울린다.",150000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=154795,"자주빛이 감도는 진한 루비 빛을 띠며 블랙베리와 블루베리의 아로마, 민트 등의 허브 향이 조화롭다. 입안에서 느껴지는 풍부하고 부드러운 과실의 느낌이 완벽하게 느껴지는 와인이다.

2016 빈티지는 카베르네 소비뇽 55%, 메를로 45%가 블렌딩 되었다.
150,000원 (750㎖) 다수 수입업체"
1822,샤또 끼르완,,샤또 끼르완,프랑스,보르도,"['카베르네 소비뇽', '메를로', '카베르네 프랑', '쁘띠 베르도']",레드,테이블 와인,13,1,3,4,4,"비프 스테이크, 양고기 바베큐, 오리 꽁피 요리와 잘 어울린다.",85000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=154793,"진한 루비색을 띠고 과일 향의 아로마와 오크통에서 전해지는 느낌이 잘 전달된다. 브랙베리, 백단의 아로마가 느껴지며 풀바디 와인으로 부드러운 타닌과 긴 여운이 특징적이다.
85,000원 (750㎖) 다수 수입업체"
1823,샤또 디쌍,,샤또 디쌍,프랑스,보르도,"['카베르네 소비뇽', '메를로']",레드,테이블 와인,12.5,1,2,4,4,"비프 스테이크, 파스타, 버섯요리 등과 잘 어울린다.",175000,2018,750,https://www.wine21.com/13_search/wine_view.html?Idx=154792,"2018 빈티지는 까베르네 소비뇽 60%, 메를로 40%가 블렌딩 되었다.
175,000원 (750㎖) 다수 수입업체"
1824,"얄리, 그랑 레세르바 쉬라",,얄리,칠레,마이포,['시라/쉬라즈'],레드,테이블 와인,14,1,3,4,4,"사슴고기, 양고기, 돼지고기, 호주와 뉴질랜드 풍의 BBQ 요리와 잘 어울린다.",50000,2012,750,https://www.wine21.com/13_search/wine_view.html?Idx=154772,"진한 보라 빛이 감도는 다크 레드 색을 띠고 있으며 블랙베리, 자두, 가죽, 담배, 후추의 향과 클래식한 스모키함이 함께 전달되고, 흥미로운 스파이시함과 부케의 첫 인상이 숙성된 타닌의 부드러움과 연결되며 입 안을 채우는 풀바디의 느낌과 산미가 오래 지속된다.
50,000원 (750㎖) 레뱅드매일"
1825,"얄리, 그랑 레세르바 까르메네르",,얄리,칠레,마이포,"['카르메네르', '시라/쉬라즈']",레드,테이블 와인,9,1,3,5,4,"숙성 치즈 ,크림과 치즈 베이스의 요리, 전반적인 육류 요리, 한우 구이류 등과 잘 어울린다.",50000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=154771,"저온침용을 통해 와인의 색과 아로마를 끌어내고, 프렌치오크에서 10개월간 숙성으로 와인의 복합미와 부드러운 타닌을 부합시킨다. 까르메네르 특유의 익힌 체리향과 시라의 스파이시함이 조화를 이루는 와인.

50,000원 (750㎖) 레뱅드매일"
1826,"얄리, 그랑 레세르바 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0154000/W0154769.jpg?239253,얄리,칠레,마이포,"['카베르네 소비뇽', '시라/쉬라즈']",레드,테이블 와인,14,1,4,4,4,"잘 숙성된 치즈, 안심 스테이크, 케밥과 같은 구운 육류, 갈비찜, 떡갈비 등과 잘 어울린다. ",50000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=154769,"50,000원 (750㎖) 레뱅드매일"
1827,"얄리, 레세르바 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0154000/154768.jpg?172473,얄리,칠레,아콩카구아,['샤르도네'],화이트,테이블 와인,13,1,3,3,1,"해산물 요리, 치즈류, 리조또, 갑각류 혹은 파스타나 흰 살 육류 요리와 특히 잘 어울린다. ",38000,2012,750,https://www.wine21.com/13_search/wine_view.html?Idx=154768,"노란 색을 띠며 파파야나 망고와 같은 열대과일의 아로마와 부드러운 바닐라의 터치를 느낄 수 있다. 미디움 바디의 와인으로 둥글고 신선한 산도가 매력적인 와인이다.
38,000원 (750㎖) 레뱅드매일"
1828,"얄리, 레세르바 메를로",,얄리,칠레,마이포,"['메를로', '시라/쉬라즈']",레드,테이블 와인,9,1,3,3,3,"양념 바베큐, 파스타, 그라탕 요리, 파티나 연회 대부분의 핑거푸드, 도가니, 수육, 불고기 등 한국식 고기요리와 잘 어울린다.",38000,2012,750,https://www.wine21.com/13_search/wine_view.html?Idx=154766,"자두, 무화과, 딸기, 체리 등의 검붉은 과실향이 풍부하며 피망과 후추의 스파이시함도 동시에 피어 오르는 와인이다. 전체적으로 미디엄 바디감과 훌륭한 밸런스를 느낄 수 있으며, 여성적인 부드러운 촉감과 적당한 산도가 지속적인 맛의 여운으로 남는다.
38,000원 (750㎖) 레뱅드매일"
1829,"얄리, 레세르바 까르메네르",,얄리,칠레,마이포,['카르메네르'],레드,테이블 와인,13.5,1,3,4,4,한국 음식과의 매칭이 훌륭하다.,38000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=154765,"향긋한 체리향과 어우러지는 산미, 당도의 밸런스가 좋으며 까르메네르 특유의 스파이시함이 초콜렛와 바닐라 아로마와 부드럽게 조화를 이루는 와인이다.

38,000원 (750㎖) 레뱅드매일"
1830,"얄리, 레세르바 까베르네 소비뇽",,얄리,칠레,마이포,"['카베르네 소비뇽', '시라/쉬라즈']",레드,테이블 와인,13.5,1,4,4,4,"진한 소스의 스테이크, 스튜 등 질감이 큰 소고기 요리를 비롯해 오리 양념 구이나 너비아니, 족발 등 전반적인 육류 요리와 잘 어울린다.",38000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=154764,"건강하게 잘 익은 포도는 깊은 루비색과 풍부한 딸기, 라스베리, 블루베리류의 과실향과 더불어 카라멜, 초콜렛과 스파이시함이 느껴지게 한다.

38,000원 (750㎖) 레뱅드매일"
1831,"얄리, 프리미엄 리미티드 에디션 까베르네 소비뇽",,얄리,칠레,마이포,"['카베르네 소비뇽', '쁘띠 베르도', '카베르네 프랑']",레드,테이블 와인,14,1,4,4,4,숙성이 잘된 치즈와 구운 육류와 잘 어울린다.,75000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=154760,"최고급 프렌치 오크에서 18개월간의 숙성으로 와인은 풍부하고 부드러운 타닌과 산미를 가지며 검은 후추의 스파이시함과 감미로운 딸기,블랙커런트 아로마와 함께 발란스를 이루어 프리미엄 칠레 와인의 정석을 보여준다.

75,000원 (750㎖) 레뱅드매일"
1832,"얄리, 프리미엄 리미티드 에디션 까르메네르",,얄리,칠레,마이포,['카르메네르'],레드,테이블 와인,14,1,4,4,4,"구운 육류요리, 잘 숙성된 치즈류와 잘 어울린다",75000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=154759,"포도는 손수확되며, 50%의 포도만 압착하여 발효전 8ºC의 온도에서 5일간의 침용을 거친 후 35일간 탱크에서 발효된다. 프렌치 오크배럴로 옮겨져 젖산 발효를 거치며 와인의 과실향과 오크향은 조화를 이루고 벨벳같은 타닌과 신선한 산도는 입안에서 긴 여운을 남긴다

75,000원 (750㎖) 레뱅드매일"
1833,"얄리, 레세르바 소비뇽 블랑",,얄리,칠레,아콩카구아,['소비뇽 블랑'],화이트,테이블 와인,8.5,1,4,2,1,"식전주로 과일이나 새콤한 드레싱이 첨가된 야채샐러드는 물론 생선과 함께, 동양요리 가운데 특히 초밥이나 회무침 같은 일식과 잘 어울린다.",38000,2018,750,https://www.wine21.com/13_search/wine_view.html?Idx=154758,"발효전 14시간의 저온침용을 통해 껍질과 압착된 주스간의 컨택을 높인다. 시트러스 계열 아로마와 푸릇한 허브의 우아한 향을 느낄 수 있으며, 한달간의 앙금 접촉 과정을 통해 미네랄과 발란스를 이루는 산도가 조화를 이룬다.

38,000원 (750㎖) 레뱅드매일"
1834,"얄리, 와일드 스완 소비뇽 블랑",,얄리,칠레,센트럴,['소비뇽 블랑'],화이트,테이블 와인,8.5,1,3,2,1,"해산물, 가금류와 잘 어울리며 특히 조개구이, 생선회, 오리로스와 잘 어울린다.",19000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=154757,"저온 침용으로 12시간 동안 소비뇽블랑 품종 특유의 열대과일과 자몽, 라임의 과실아로마 강도를 높이고 탱크발효로 와인의 청량감을 유지시킨다.
19,000원 (750㎖) 레뱅드매일
옅은 황금빛을 띠며, 열대과일과 감귤류의 아로마를 지닌 신선하고 상쾌한 와인이다. 소비뇽 블랑 품종이 전해주는 적당한 산도는 와인 전체의 밸런스를 유지해준다.

얄리 와일드 스완 소비뇽 블랑은 소비뇽 블랑 품종 특징인 톡 쏘는 상큼한 산도를 느낄 수 있는 와인이며, 해산물과 환상의 궁합을 이루는 와인이다. 소비뇽 블랑이 지닌 상큼함이 느끼함을 잡아주어 특히 명절 때 각종 전과도 잘 어울려 인기 좋은 상품이다. 칠레 유일의 버라이어탈 등급의 와인도 와이너리 소유의 빈야드에서 수확한 포도로만 양조하는 진정한 떼루아의 가치를 아는 와인이다.


19,000원 (750㎖) 레뱅드매일"
1835,"얄리, 와일드 스완 샤르도네",,얄리,칠레,센트럴,['샤르도네'],화이트,테이블 와인,13.5,1,3,3,1,"크림 파스타, 오일 파스타, 해물 파전 그리고 해산물이나 가금류와 잘 어울린다.",19000,2018,750,https://www.wine21.com/13_search/wine_view.html?Idx=154756,"옅은 노란빛을 띠고, 프레쉬한 포도 과실의 풍미가 그대로 전달되는 데일리 와인이다. 탱크 발효를 통해 파인애플, 파파야, 망고의 과실풍미를 그대로 유지하고, 앙금과의 접촉 숙성을 통해 산미는 부드럽게 만들고 와인의 무게감은 높혔다.

자연보호 습지에 위치한 얄리는 새들의 쉼터가 되어주며 친환경 기술을 사용, 습지 살리기 기부 운동 등을 통해 환경 보호에 앞장서고 있다. 또한, 칠레 유일 와이너리 소유의 밭에서 재배한 포도로 양조하는 떼루아의 가치를 실천하는 와이너리이다.
19,000원 (750㎖) 레뱅드매일"
