,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id,type
3093,"훌리오 부숑, 샤도네 리제르바 에스페샬",http://img.wine21.com/WINE_MST/TITLE/0140000/W0140361.jpg?629156,훌리오 부숑,칠레,마울레,샤르도네,white,14.0,1.0,3.0,3.0,1.0,"생선 구이, 새우 구이, 샐러드, 새콤한 닭요리, 산나물 무침 등과 잘 어울린다.",33000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140361,"밝은 황금빛의 노란색을 띄며 열대 과일향과 미네랄향이 특징이다. 신선한 산도를 느낄 수 있으며 균혐감이 뛰어난 와인이다.
33,000원 (750㎖)",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3093,f
3094,"훌리오 부숑, 까르메네르 시라 리제르바",http://img.wine21.com/WINE_MST/TITLE/0140000/W0140360.jpg?222589,훌리오 부숑,칠레,마울레,카르메네르,red,14.0,1.0,3.0,3.0,3.0,야채를 곁들인 육류요리와 잘 어울리며 인도음식과 같은 스파이시한 요리와도 궁합이 잘 어울린다.,25000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140360,"자주빛을 띠는 짙고 깊은 레드색을 띠고, 카시스 향과 신선한 과일향, 다크초콜렛의 아로마가 블랙,그린페퍼의 스파이시한 향과 복합적으로 어우러지고 피니쉬에 커피향이 살짝 옅보인다. 쉬라 품종의 과일향과 까르메네르 품종의 스파이시함의 밸런스가 균형을 이루며 좋은 바디감을 보여주는 와인이다.

25,000원 (750㎖)",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3094,f
3099,"디 지오르지오, 야카 릿지 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0140000/W0140351.jpg?026695,디 지오르지오,호주,사우스,카베르네 소비뇽,red,9.0,1.0,3.0,4.0,4.0,"바비큐, 그릴스테이크 요리 등과 잘 어울린다.",24000.0,2008,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140351,"붉은 벽돌, 루비색 으로 블랙베리와 잘익은 자두 과실의 향이나며 맛은 검은 과실 및 모카향으로 풍족하고 감미로은 미디엄바디. 탄닌은 확고하지만 협력적이다.
24,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3099,f
3100,"디 지오르지오, 스테리타 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0140000/W0140350.jpg?085093,디 지오르지오,호주,사우스,시라/쉬라즈,red,14.0,1.0,3.0,4.0,4.0,마늘과 로즈마리향이 나는 바삭바삭하게 구운 감자와 곁들여 집에서 조리한 돼지고기와 소시지와 함께 마시면 좋다. ,40000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140350,"자주빛을 띠는 중간정도의 붉은 벽돌색과 후추, 향신료, 체리오크향, 오디와 후추맛의 과일의 특징과 오크향이 매끄럽고 부드러운 구조감에 둘러싸여 있다. 집중도 있으며 긴 여운을 주는 와인이다. 전형적인 서늘한 기후에 재배되는 과일의 특성과 우아함을 보여준다. 입안에서의 감촉이 매우 좋으며, 텍스쳐와 전형적인 쉬라즈의 스파이시한 향 등의 조화가 매우 좋다.
40,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3100,f
3101,"디 지오르지오, 스테리타 샤도네",http://img.wine21.com/WINE_MST/TITLE/0140000/W0140349.jpg?286772,디 지오르지오,호주,사우스,샤르도네,white,9.0,1.0,3.0,3.0,1.0,"가금류 음식, 크림파스타, 해산물등과 잘 어울린다.",40000.0,2007,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140349,"연한 짚색으로 매혹적인 신선한 멜론과 복숭아의 연상이 미각을 선행하고 혀에서는 부드럽고 바삭바삭한 끝맛으로 다가온다. 토스트의 향은 숙성이 되갈수록 점점 더 진하게 느껴진다.
40,000원 (750㎖)",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3101,f
3102,"디 지오르지오, 스테리타 까베르네 메를로",http://img.wine21.com/WINE_MST/TITLE/0140000/W0140348.jpg?794001,디 지오르지오,호주,사우스,카베르네 소비뇽,red,14.0,1.0,3.0,4.0,4.0,"오븐으로 구운 야채가 섞인 어린양고기, 치즈, 그릴에 구운 야채 등과 잘 어울린다.",40000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140348,"중간 정도의 진한 맛. 드라이한 레드 와인이다. 검은 오디 색 과 야생 나무딸기의 매력적인 향이 독특한 초코 민트와 벨벳 여운과 호의적으로 결합한다.

40,000원 (750㎖)",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3102,f
3103,"디 지오르지오, 루신데일 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0140000/W0140345.jpg?225327,디 지오르지오,호주,사우스,카베르네 소비뇽,red,14.0,1.0,3.0,4.0,4.0,"담백한 스테이크요리, 치즈 등과 잘 어울린다.",60000.0,2002,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140345,"가장자리가 자주색 빛을 띠는 짙은 적색을 띠고, 블랙베리향, 참나무 같은 까치밥나무 및 레몬향이 느껴진다. 숙성하고 접근하기가 쉽다. 표면적으론 풍부한 블루베리와 자두맛 그리고 끝맛은 풀냄새가 느껴지는 와인이다.
60,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3103,f
3104,디 지오르지오 프란세스코 리저브 까베르네 소비뇽,http://img.wine21.com/WINE_MST/TITLE/0140000/W0140344.jpg?834594,디 지오르지오,호주,사우스,카베르네 소비뇽,red,10.0,1.0,3.0,5.0,4.0,갈비찜이나 불고기등 소스가 진한 음식과 잘 어울린다.,110000.0,2002,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140344,"붉은 벽돌색으로 민트, 까막까치밥나무의 향을 내고 확고한 탄닌 맛은 뚜렷한 베리와 모카향을 포함하는 농축된 향을 더더욱 강화해주는 와인이다.


110,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3104,f
3105,콜롬브 드 라 트리니떼,http://img.wine21.com/WINE_MST/TITLE/0140000/W0140332.jpg?535243,보리 마누,프랑스,보르도,메를로,red,13.0,1.0,3.0,3.0,3.0,"붉은 육류요리, 가금류, 치즈와 곁들이면 좋다.
",36000.0,2009,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140332,"보르도의 5대 와인생산지의 하나인 쌩떼밀리옹에서 생산되는 와인으로 루비색을 띠며 블랙베리와 딸기, 체리향이 조화롭다. 성숙한 타닌이 부드럽고 감칠맛나는 향긋함이 매력적이다.

St-Emilion의 최초의 포도나무는 로마시대에 이미 심어진 것들이다. 수도사 Emilion은 한 동굴에서 그의 말년을 보냈는데, 그 동굴지역이 현재 St.-Emilion시 중앙의 오른쪽에 위치한 Chapelle de la Trinite교회이다. (라벨 왼편에 있는 둥근 석회석 교회). 그 동굴에서 Emilion은 샘을 발견했고 그 샘은 여러 차례 기적을 행하였다. Borie-Manoux는 Chapelle의 명칭과 사진을 사용할 권한을가지고있는 유일한 와인 생산자이다.
36,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3105,f
3106,뽀이약 보리,http://img.wine21.com/WINE_MST/TITLE/0140000/W0140331.jpg?938031,보리 마누,프랑스,보르도,카베르네 소비뇽,red,13.0,1.0,3.0,4.0,5.0,"쇠고기 및 닭고기, 치즈 등과 잘 어울린다.",70000.0,2007,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140331,"짙은 루비 색을 띠며, 블랙커런트와 블랙베리류의 과일의 향기가 진하다. 밸런스가 매우 좋은 와인으로 부드러운 타닌과 긴 여운을 준다.

태양에 잘 노출되어 있는 산등성이의 자갈이 섞인 땅 지표면 속의 진흙은 뛰어난 배수를 제공한다. 그 명칭은 약 1,000헥타르의 포도원을 지칭한다.

70,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3106,f
3110,샤또 그랑 꼬르방 데스파뉴,http://img.wine21.com/WINE_MST/TITLE/0140000/W0140266.jpg?532665,샤또 그랑 꼬르방 데스파뉴,프랑스,보르도,메를로,red,8.5,1.0,3.0,4.0,3.0,"허브소스의 오리 가슴살 구이, 치즈, 갈비등과 잘 어울린다.",90000.0,2007,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140266,"Garnet(석류석)레드 색을 띄고 있으며 강렬하고 힘이있는 잘 익은 과일향, 부드러운 맛과 무게감이 적당히 느껴지는 탄닌의 균형이 좋은 와인으로 여운 또한 길게 느껴진다.
90,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3110,f
3117,"빈센조 보쏘티, 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0140000/W0140226.jpg?076165,빈센조 보쏘티,이탈리아,피에몬테,샤르도네,white,9.0,1.0,3.0,3.0,1.0,"상큼한 소스의 샐러드, 과일, 견과류등 에피타이져 및 디저트 음식들과도 잘 어울린다.",42000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140226,"옅은 감귤색을 띤 옐로우가 주는 산뜻함이 시선을 끈다. 은은한 파인애플향이 달콤한 느낌으로 마음을 사로잡으며 풍부한 과일향은 식욕을 돋군다. 깔끔한 레이블처럼 와인맛 또한 깔끔한 뒷맛을 갖는다.
42,000원 (750㎖)",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3117,f
3119,"리베토, 네비올로 달바 '리라노'",http://img.wine21.com/WINE_MST/TITLE/0140000/W0140144.jpg?411022,리베토,이탈리아,피에몬테,네비올로,red,14.0,1.0,3.0,4.0,4.0,"붉은소스의 스테이크, 스파게티, 육즙이 풍부한 쇠고기요리, 갈비찜, 튀김, 볶음요리, 해물요리등과도 잘 어울린다.",49000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140144,"잘 익은 자두향과 소프트 타닌의 미디엄 바디 와인으로 2002년 와인스펙테이터가 뽑은 베스트 벨류이다. 균형감이 뛰어나고 모든 음식들과 부담없이 같이 즐길 수 있는 와인이다.
49,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3119,f
3121,"치아치 피꼴로미니 다라고나, 몬테쿠코 산지오베제",http://img.wine21.com/WINE_MST/TITLE/0140000/W0140002.jpg?800910,치아치 피꼴로미니 다라고나,이탈리아,토스카나,산지오베제,red,9.5,1.0,3.0,4.0,3.0,"가정식 파스타, 고기요리, 훈제오리, 치즈 등과 잘 어울린다.",130000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140002,"미네랄 향과 함께 자두와 다크 초콜릿의 매력적인 향이 가득한 미디엄 바디의 와인이다. 잘 정제된 탄닌과 풍부한 자두의 풍비를 가진 피니쉬가 돋보인다. 새롭게 떠오르고 있는 와인 생산 지역의 와인이다.
130,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3121,f
3122,"치아치 피꼴로미니 다라고나, 몬테쿠꼬",http://img.wine21.com/no_image1.jpg?220818,치아치 피꼴로미니 다라고나,이탈리아,토스카나,,red,9.0,1.0,3.0,4.0,3.0,"안심 스테이크, 로스트비프, 브뤼 치즈와 잘 어울린다.",68000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=140001,"다양하며 정밀한 체리빛의 빨간색을 보이고 아주 강렬한 버찌의 향과 맛있는 블랙 과일과 향식료의 향들이 느껴진다. 꽉 찬듯 한 풀바디함과 블랙 과일의 맛과 부드러운 탄닌 맛이 조화롭게 느껴지는 와인이다.
68,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3122,f
3123,"카스텔로 디 몬산또, 끼안띠 끌라시코 리세르바",http://img.wine21.com/WINE_MST/TITLE/0139000/W0139985.jpg?487082,카스텔로 디 몬산또,이탈리아,토스카나,산지오베제,red,13.0,1.0,3.0,3.0,3.0,"고급 안심, 등심 스테이크, 부드러운 육류요리, 파스타, 버섯요리, 에멘탈치즈, 미트볼과 잘 어울린다.",110000.0,2009,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=139985,"깊고 맑은 붉은 빛을 띠고 잘 익은 베리 류의 향이 풍부하며 말린 과일과 같은 깊은 아로마가 일품이다. 견고한 탄닌이 훌륭한 발란스를 이끌어내며 뛰어난 구조감과 긴 여운을 가진 와인이다. 우수한 잠재력으로 장기보관이 가능하다. 약 20일간의 침용 과정을 거쳐 자동 온도조절, 스테인레스 스틸 통에서 발효 후 약 18개월간 프렌치 오크통에서 숙성 그리고 병 숙성 3개월.
110,000원 (750㎖)",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3123,f
3124,"카스텔라니, 깜뽀마지오",http://img.wine21.com/WINE_MST/TITLE/0139000/W0139977.jpg?546370,까스텔라니,이탈리아,토스카나,산지오베제,red,13.0,1.0,3.0,3.0,3.0,"붉은 고기 종류의 로우스트나 양고기, 송아지요리, 육즙이 풍부한 쇠고기요리, 숙성된 치즈들과 잘 어울린다.",41000.0,2003,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=139977,"까스텔라니의 계열 농장 중의 하나인 깜뽀마지오에서 나온는 '슈퍼투스칸' 블랜딩 와인이다. 선명한 루비빛에 가벼운 심홍색을 띠고 있으며, 베리향과 고기굽는향, 스파이시한 블랙 페퍼의 맛, 바닐라향 등 복합적인 향과 맛이 조화가 잘되어 있다. 딸기향,레드베리향의 스위트한 피니쉬가 오래 입안에 남는다.
41,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3124,f
3133,샤또 욘,http://img.wine21.com/WINE_MST/TITLE/0139000/W0139784.jpg?269532,생떼밀리옹 협동조합,프랑스,보르도,메를로,red,12.0,1.0,3.0,4.0,3.0,부드러운 소스로 요리한 고기류와 잘 어울린다.,74000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=139784,"깊고 농축된 자주색을 띄며 체리와 레드베리류의 과일과 스파이스 향이 감지되고 입안에서 둥글고 부드럽게 퍼지s는 섬세한 탄닌이 과일의 화려하고 신선한 맛과 더불어 발란스가 훌륭하다.
74,800원 (750㎖) 루벵코리아",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3133,f
3134,꼬뜨 로쉐우스 쌩떼밀리옹 그랑 크뤼,http://img.wine21.com/WINE_MST/TITLE/0139000/W0139782.jpg?486905,생떼밀리옹 협동조합,프랑스,보르도,메를로,red,8.5,1.0,3.0,4.0,4.0,부드러운 소스로 요리한 고기류와 잘 어울린다.,96000.0,2003,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=139782,"깊고 빛나는 붉은 색을 띄며 라스베리와 블랙베리, 블랙커런트 등 과일향과 잔잔한 나무향이 감지되며, 입안에서 매우 향긋하며 긴 여운을 남긴다. 과일의 신선하고 풍부하며 즙이 많은 맛과 오크의 부드럽고 우아하며 따뜻한 맛이 조화를 매우 잘 이루어 입안가득 즐거움을 주는 와인이다.
96,800원 (750㎖) 루벵코리아",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3134,f
3136,리씬 프르미에 쌩떼밀리옹,http://img.wine21.com/no_image1.jpg?483263,소벡스 윌트너,프랑스,보르도,메를로,red,13.0,1.0,3.0,3.0,3.0,"전골, 수육, 포크 바베큐 립, 꼬치구이, 브뤼치즈, 안심요리와 잘 어울린다.",56000.0,2003,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=139776,"깊고 진한 루비색을 띄고 딸기와 체리 등의 향과 오크숙성을 통한 바닐라의 향이 느껴진다.입안에서의 구조가 좋으며, 부드러운 탄닌과 농익은 과일맛의 조화가 뛰어나다.
56,100원 (750㎖) 루벵코리아",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3136,f
3137,리씬 프르미에 메독,http://img.wine21.com/WINE_MST/TITLE/0139000/W0139775.jpg?130702,소벡스 윌트너,프랑스,보르도,카베르네 소비뇽,red,13.0,1.0,3.0,4.0,3.0,"스테이크 및 바비큐 요리, 향이 풍부한 치즈 등과 잘 어울린다.",50000.0,2003,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=139775,"깊고 진한 루비색을 띠며, 토양의 향이 풍부하고, 블랙 베리류와 오크의 바닐라 향이 잘 어우러 진다. 부드럽고 둥근 탄닌을 가지고 있다.
50,600원 (750㎖) 루벵코리아",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3137,f
3141,"산타 로라, 로라 하트윅 리저브 메를로",http://img.wine21.com/WINE_MST/TITLE/0139000/W0139766.jpg?537409,산타 로라,칠레,라펠,메를로,red,14.0,1.0,3.0,3.0,3.0,"비프 스테이크, 양고기 바베큐, 오리 꽁피, 치즈 등과 잘 어울린다.",38000.0,2010,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=139766,"깊은 루비색을 띠고 매우 진한 체리와 자두의 향이 있고 오크숙성에서 나오는 스모키함이 있다. 체리와 자두의 맛이 풍부한 파워풀한 와인이며 풀바디에 꽉짜여진 탄닌을 맛볼 수 있다.
38,000원 (750㎖) 루벵코리아",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3141,f
3142,"산타 로라, 로라 하트윅 그랑 리제르바",http://img.wine21.com/WINE_MST/TITLE/0139000/W0139765.jpg?754707,산타 로라,칠레,라펠,카베르네 소비뇽,red,14.0,1.0,3.0,5.0,4.0,"가금류 고기 구이, 치킨 그릴 구이, 버섯구이 등과 잘 어울린다.",80000.0,2010,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=139765,"깊고 선명한 루비색을 띠고 블랜딩의 장점이 확연하게 드러난다. 깊고 다양한 아로마가 있으며 체리, 자두, 베리류의 아로마를 느낄 수 있다. 세련되고 집중된 블랜딩을 맛볼 수 있으며 커런트, 타바코, 체다나무의 맛을 보여준다. 발란스가 훌륭하며 긴 뒷맛이 강점이다.
80,000원 (750㎖) 루벵코리아",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3142,f
3143,"산타 로라, 로라 하트윅 리저브 샤도네",http://img.wine21.com/WINE_MST/TITLE/0139000/W0139764.jpg?850075,산타 로라,칠레,라펠,샤르도네,white,14.0,1.0,3.0,3.0,1.0,"크림파스타, 해산물요리, 샐러드와 어울린다.",34000.0,2009,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=139764,"밝고 창백한 짚색을 띄며 파인애플과 잘 익은 배향, 부드럽고 우아한 오크향이풍부하다. 깔끔하고 집중된 과일의 맛과 풀바디의 질감이 크림과 같은 부드러움이 느껴진다.
34,000원 (750㎖) 루벵코리아",0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3143,f
3144,"산타 로라, 로라 하트윅 리저브 까르메네르",http://img.wine21.com/WINE_MST/TITLE/0139000/W0139763.jpg?153064,산타 로라,칠레,라펠,카르메네르,red,9.0,1.0,3.0,3.0,3.0,"각종 육류요리와 파스타, 베이컨, 햄버거, 피자등의 간편한 요리와도 잘 어울린다.",38000.0,2008,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=139763,"깊은 루비색에 보랏빛 테두리가 감돈다. 허브와 토양의 향이 느껴지는 까르메네르 정통적인 캐릭터를 가지고 있으며 오크숙성에서 나오는 바닐라향을 느낄 수 있다. 토스트된 오크의 맛을 느낄 수 있으며 신선한 끝맛에 검은 자두와 페퍼느낌의 포도, 담배잎의 맛이 감지된다.
38,000원 (750㎖) 루벵코리아",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3144,f
