title,image_link,winery,country,province,grape_type,wine_type,occasion,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size
샤또 리베르산,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141503.jpg?774389,도멘 장 끌로드 라팔뤼,프랑스,보르도,"['메를로', '카베르네 소비뇽']",레드,테이블 와인,8.5,1,3,4,4,"파스타, 치즈 그리고 육류와 잘 어울린다.",90000,2005,750
"도멘 제로므 쉐죠, 본 로마네",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141502.jpg?168072,도멘 제로므 쉐죠,프랑스,부르고뉴,['피노 누아'],레드,테이블 와인,8.5,1,5,2,2,"각종 육류 요리와 거위간,향이 강한 치즈등과 어울린다.",140000,2004,750
"도멘 제로므 쉐죠, 부르고뉴 루즈",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141501.jpg?246623,도멘 제로므 쉐죠,프랑스,부르고뉴,['피노 누아'],레드,테이블 와인,8.5,1,4,2,2,"파스타, 그리고 육류와 잘 어울린다.",49000,2004,750
"도멘 에니 드렝, 꼬뜨 살로네즈",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141500.jpg?668791,도멘 에니 드렝,프랑스,부르고뉴,['피노 누아'],레드,테이블 와인,13.0,1,5,2,2,구운 고기류의 요리와 숙성된 치즈와 잘 어울린다.,59000,2005,750
라스 따까스,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141499.jpg?087579,비씨엘,칠레,마울레,['카베르네 소비뇽'],레드,"테이블 와인, 디저트 와인",8.5,4,1,3,2,"가금류와 꼬치구이등의 가벼운 육류요리, 스넥, 치즈 등과 잘 어울린다.",18000,2006,750
둘세,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141498.jpg?544173,비씨엘,칠레,마울레,['카베르네 소비뇽'],레드,"테이블 와인, 디저트 와인",8.5,4,1,3,2,"가벼운 육류요리. 피자나 햄버거등의 간단한 스넥, 치즈등과 잘 어울린다.",18000,2006,750
"뚜아 리따, 페를라토 델 보스코 로쏘",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141496.jpg?980318,투아 리따,이탈리아,토스카나,"['산지오베제', '카베르네 소비뇽']",레드,테이블 와인,9.0,1,4,5,4,붉은 고기류 및 스테이크 혹은 치즈류 등과 잘 어울린다.,150000,2006,750
"부에이 에 피스, 록 드 시스 메독",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141487.jpg?472810,부에이 & 피스,프랑스,보르도,"['카베르네 소비뇽', '메를로', '카베르네 프랑']",레드,테이블 와인,13.0,1,3,3,3,"육류 구이 요리, 파스타, 치즈류 등과 잘 어울린다.",35000,2007,750
"부에이 에 피스, 메독",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141486.jpg?880500,부에이 & 피스,프랑스,보르도,"['카베르네 소비뇽', '메를로', '카베르네 프랑']",레드,테이블 와인,13.0,1,3,3,3,"육류 구이 요리, 파스타, 치즈류 등과 잘 어울린다.",35000,2008,750
"루이 라뚜르, 뿌이 퓌세",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141480.jpg?344300,루이 라뚜르,프랑스,부르고뉴,['샤르도네'],화이트,테이블 와인,13.0,1,5,2,1,"각종 샐러드, 에피타이져 음식들과 잘 어울린다.",90000,2012,750
"루이 라뚜르, 본 로마네",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141479.jpg?757569,루이 라뚜르,프랑스,부르고뉴,['피노 누아'],레드,테이블 와인,9.0,1,4,2,2,오리 또는 닭 등 가금류로 조리한 음식들과 잘 어울리며 고다치즈와도 잘 어울린다.,138000,2008,750
"루이 라뚜르, 사비니 레 본",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141476.jpg?153145,루이 라뚜르,프랑스,부르고뉴,['피노 누아'],레드,테이블 와인,9.0,1,5,2,2,"약간 강한 양념으로 조리된 육류, 파스타, 라자냐, 햄 등과 잘 어울린다.",130000,2005,750
"루이 라뚜르, 상뜨네",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141475.jpg?595482,루이 라뚜르,프랑스,부르고뉴,['피노 누아'],레드,테이블 와인,9.0,1,5,2,2,"각종 육류요리, 버섯요리, 양고기, 치즈 등과 잘 어울린다.",100000,2012,750
"루이 라뚜르, 샤블리 프리미에 크뤼",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141466.jpg?022483,루이 라뚜르,프랑스,부르고뉴,['샤르도네'],화이트,"에피타이저, 테이블 와인",13.0,1,5,4,1,"어패류, 식전주, 샐러드, 치즈 등과 잘어울린다.",150000,2012,750
"루이 라뚜르, 샤블리",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141465.jpg?517621,루이 라뚜르,프랑스,부르고뉴,['샤르도네'],화이트,"에피타이저, 테이블 와인",13.0,1,5,3,1,"각종 야채볶음요리, 부드러운 소스의 중국음식, 일본퓨전 음식, 강하지 않은 소스의 한식과도 잘 어울린다.",80000,2012,750
"루이 라뚜르, 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141464.jpg?906677,루이 라뚜르,프랑스,부르고뉴,['피노 누아'],레드,테이블 와인,13.0,1,3,2,2,"붉은 육류, 파스타, 피자, 치즈 등과 잘 어울린다.",40000,2017,750
루이 라뚜르 샤르도네,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141463.jpg?352926,루이 라뚜르,프랑스,부르고뉴,['샤르도네'],화이트,테이블 와인,13.0,1,4,3,1,"굴, 생선, 닭고기 등 흰 살코기 등과 잘 어울린다.",35000,2018,750
리지니 로쏘 디 몬탈치노,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141461.jpg?793267,리시니,이탈리아,토스카나,['산지오베제'],레드,테이블 와인,14.0,1,3,3,3,"각종 그릴요리, 바베큐. 에멘탈 치즈등과 잘 어울린다.",85000,2012,750
아르체노 프리마 보체,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141429.jpg?210395,잭슨인터내셔날 (켄달 잭슨) ,이탈리아,토스카나,"['메를로', '카베르네 소비뇽', '산지오베제', '시라/쉬라즈']",레드,테이블 와인,9.0,1,3,3,3,"고급육류요리, 가금류, 블랙후추를 가진 계절음식, 치즈류 등과 잘 어울린다.",90000,2006,750
깔리나 까베르네 쇼비뇽 리제르바,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141426.jpg?665956,잭슨인터내셔날 (켄달 잭슨) ,칠레,마울레,['카베르네 소비뇽'],레드,테이블 와인,9.0,1,3,3,3,"고기류, 샐러드 등과 잘 어울린다.",35000,2013,750
알칸스 까베르네 소비뇽,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141425.jpg?155730,잭슨인터내셔날 (켄달 잭슨) ,칠레,마울레,"['카베르네 소비뇽', '메를로']",레드,테이블 와인,9.5,1,4,4,4,"삼겹살, 갈비등 각종 육류요리, 샐러드, 치즈류 등과 잘 어울린다.",100000,2007,750
양가라 에스테이트 쉬라즈,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141424.jpg?544745,양가라 에스테이트 빈야드,호주,사우스,['시라/쉬라즈'],레드,테이블 와인,15.0,1,3,5,4,"고급육류요리, 가금류, 블랙후추를 가진 계절음식, 치즈류 등과 잘 어울린다.",120000,2011,750
깔리나 까르메네르 리저브 ,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141422.jpg?930272,잭슨인터내셔날 (켄달 잭슨) ,칠레,마울레,"['카르메네르', '카베르네 프랑']",레드,테이블 와인,9.0,1,3,3,3,"불고기, 가금류 양념 요리, 치즈, 매운 한국 음식과 잘 어울린다.",49000,2013,750
깔리나 샤르도네 리제르바,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141417.jpg?404448,잭슨인터내셔날 (켄달 잭슨) ,칠레,서던,['샤르도네'],화이트,테이블 와인,9.0,1,3,3,1,"삽겹살, 고소하고 담백한 음식, 야채 샐러드, 생선류 등과 잘 어울린다.",35000,2012,750
"라 크레마, 소노마 코스트 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141416.jpg?114082,라 크레마,미국,캘리포니아,['피노 누아'],레드,테이블 와인,9.0,1,4,4,3,"고급육류요리, 가금류, 블랙후추를 가진 계절음식, 치즈류 등과 잘 어울린다.",120000,2012,750
"라 크레마, 소노마 코스트 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141415.jpg?503690,라 크레마,미국,캘리포니아,['샤르도네'],화이트,테이블 와인,9.0,1,3,3,1,"연어구이, 부드러운 화이트 소스의 고급 파스타, 샐러드류 등과 잘 어울린다.",90000,2012,750
"아탈론, 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141405.jpg?898175,아탈론,미국,캘리포니아,"['카베르네 소비뇽', '메를로']",레드,테이블 와인,10.0,1,3,4,4,"스테이크등의 고급육류, 가금류, 치즈류 등과 잘 어울린다.",160000,2011,750
"캔달 잭슨, 빈트너스 리저브 진판델",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141404.jpg?337321,캔달 잭슨,미국,캘리포니아,"['진판델', '시라/쉬라즈', '산지오베제', '쁘띠 시라']",레드,테이블 와인,9.5,1,3,4,3,등심 스테이크나 삼결살등의 구이류와 치즈류등과 잘 어울린다.,55000,2012,750
"캔달 잭슨, 빈트너스 리저브 메를로",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141403.jpg?177972,캔달 잭슨,미국,캘리포니아,"['메를로', '카베르네 소비뇽', '카베르네 프랑']",레드,테이블 와인,9.0,1,3,4,3,"불고기, 갈비 등의 육류와 토마토 소스의 파스타류, 치즈류 등과 잘 어울린다.",65000,2011,750
"캔달 잭슨, 빈트너스 리저브 샤르도네",NaN,캔달 잭슨,미국,캘리포니아,['샤르도네'],화이트,테이블 와인,13.5,1,3,3,1,"굴, 게요리 등 어패류, 파스타, 샐러드, 과일, 치즈류 등과 잘어룰린다.",50000,2016,750
"캔달 잭슨, 빈트너스 리저브 까베르네 소비뇽",NaN,캔달 잭슨,미국,캘리포니아,"['카베르네 소비뇽', '카베르네 프랑', '메를로']",레드,테이블 와인,9.0,1,3,4,4,"각종 육류요리와 진한 소스의 파스타류, 치즈류 등과 잘 어울린다.",65000,2012,750
"캔달 잭슨, 그랑 리저브 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141399.jpg?491785,캔달 잭슨,미국,캘리포니아,['샤르도네'],화이트,테이블 와인,9.5,1,3,4,1,"연어구이등 어패류, 파스타, 샐러드, 치즈류 등과 잘어울린다.",120000,2012,750
비알레토 로쏘,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141395.jpg?933891,GCF 그룹,이탈리아,NaN,"['산지오베제', '몬테풀치아노']",레드,디저트 와인,11.0,3,3,2,1,"다과류, 견과류, 치즈 류 등과 잘 어울린다.",12000,NV,750
비알레토 비앙코,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141394.jpg?408673,GCF 그룹,이탈리아,NaN,"['가르가네가', '트레비아노', '기타 품종']",화이트,"테이블 와인, 디저트 와인",11.0,3,2,2,1,"다과류, 견과류, 치즈 류 등과 잘 어울린다.",12000,NV,750
빌라 엠 로미오,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141393.jpg?852467,지아니 갈리아도,이탈리아,베네토,"['메를로', '기타 품종']",레드,테이블 와인,11.0,4,2,2,2,"구운 고기와 소시지, 파스타, 피자, 이탈리안 요리, 간편한 믹스 너트 등과 잘 어울려 부담 없이 마실 수 있다.",17000,NV,750
빌라 엠 줄리아,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141392.jpg?242861,지아니 갈리아도,이탈리아,베네토,"['가르가네가', '트레비아노', '기타 품종']",화이트,테이블 와인,11.0,4,2,2,1,"구운 고기와 소시지, 파스타, 피자, 이탈리안 요리, 간편한 믹스 너트 등과 잘 어울려 부담 없이 마실 수 있다",17000,NV,750
"빌라 엠, 아마로네 델라 발폴리첼라 클라시코",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141391.jpg?741765,지아니 갈리아도,이탈리아,베네토,"['코르비나', '론디넬라', '몰리나라']",레드,테이블 와인,15.0,2,3,4,3,"구운 소고기, 양고기, 강한 치즈류 등과 잘 어울린다.",99000,2003,750
샤또 샬롱,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141389.jpg?164860,앙리메르,프랑스,쥐라,['사바냥'],화이트,테이블 와인,14.0,1,5,4,1,"푸아그라, 랍스타, 크림 소스 곁들인 음식, 꼼테 치즈증 고급 음식 등과 잘 어울린다.",170000,1986,620
빌라 엠 로쏘,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141388.jpg?583333,지아니 갈리아도,이탈리아,피에몬테,['브라케토'],레드,"테이블 와인, 디저트 와인",5.0,4,1,3,2,"식사 전 식전주나 간단한 샐러드와 함께 마시거나 식사 후 디저트 와인으로 좋고 달콤한 향과 맛이 디저트 류와 환상적인 궁합을 보인다.
",40000,NV,750
빌라 엠,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141387.jpg?021070,지아니 갈리아도,이탈리아,피에몬테,['모스카토'],화이트,"테이블 와인, 디저트 와인",5.0,4,1,2,1,식사 전 식전주나 간단한 샐러드 식사 후 디저트 와인으로 달콤한 향과 맛이 디저트류와 환상적인 궁합을 보인다.,36000,NV,750
"프릿츠 윈디시, 실바너 아이스바인",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141379.jpg?516381,GCF 그룹,독일,라인헤센,['실바너'],화이트,디저트 와인,8.0,5,3,2,1,"달콤한 케익, 치즈, 당분이 많은 과일 등 디저트 음식들과 잘 어울린다.",110000,2007,375
"프릿츠 윈디시, 샤도네 아이스바인",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141378.jpg?957703,GCF 그룹,독일,라인헤센,['샤르도네'],화이트,디저트 와인,6.0,5,3,2,1,"달콤한 케익, 치즈, 당분이 많은 과일 등 디저트 음식들과 잘 어울린다.",90000,2007,375
"카스텔로 디 베라짜노, 키안티 클라시코",NaN,카스텔로 디 베라자노,이탈리아,토스카나,"['산지오베제', '카나이올로 네로']",레드,테이블 와인,14.0,1,4,3,3,양념이나 소스가 많은 음식과 잘 어울리며 특히 모든 이태리 음식과 잘 어울린다.,60000,2016,750
샤또 라 루비에르 레드,NaN,샤또 라 루비에르,프랑스,보르도,"['카베르네 소비뇽', '메를로', '쁘띠 베르도']",레드,테이블 와인,13.5,1,3,4,4,"소고기류, 가금류, 블랙후추를 가진 계절음식들과 잘 어울린다.",100000,2015,750
샤또 보네 화이트,NaN,앙드레 뤼통,프랑스,보르도,"['소비뇽 블랑', '세미용', '뮈스까델']",화이트,테이블 와인,12.0,1,4,2,1,"생선요리 및 각종 해산물, 가벼운 육류요리및 파스타류 등과 잘 어울린다.",40000,2018,750
디비누스 데 샤또 보네,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141364.jpg?226197,앙드레 뤼통,프랑스,보르도,"['메를로', '카베르네 소비뇽']",레드,테이블 와인,13.5,1,3,4,3,강하면서 부드러운 타닌을 지녀 모든 육류요리와 잘 어울린다.,90000,2012,750
샤또 보네 리저브 레드,NaN,앙드레 뤼통,프랑스,보르도,"['카베르네 소비뇽', '메를로']",레드,테이블 와인,13.5,1,4,3,3,육류요리와 치즈류 등과 잘 어울린다.,55000,2016,750
샤또 보네 레드,NaN,앙드레 뤼통,프랑스,보르도,"['카베르네 소비뇽', '메를로']",레드,테이블 와인,13.5,1,3,3,2,"각종 육류요리, 치즈 등과 잘 어울린다.",40000,2017,750
바루아,http://img.wine21.com/WINE_MST/TITLE/0141000/W0141360.jpg?898042,아그리콜라 푸니카,이탈리아,사르데냐,"['까리나노', '카베르네 소비뇽', '메를로']",레드,테이블 와인,8.0,1,3,4,5,"소스가 곁들여진 육류 요리, 양념이 많은 아시아 음식과 잘 어울린다.",140000,2003,750
"바인굿 가일, 휘셀레베 스페트레제",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141350.jpg?270366,바인굿 가일,독일,모젤-자르-루버,['리슬링'],화이트,테이블 와인,13.0,3,5,2,1,"고르곤졸라치즈, 견과류 등과 잘 어울린다.",56000,2005,750
"타스카 달메리타, 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0141000/W0141334.jpg?749813,타스카 달메리타,이탈리아,시칠리아,['카베르네 소비뇽'],레드,테이블 와인,14.5,1,4,4,4,"미트볼, 훈제 오리, 닭고기, 리조또, 에멘탈치즈 등과 잘 어울린다.",150000,2013,750
"실레니, 셀라 셀렉션 리슬링",NaN,실레니 ,뉴질랜드,사우스,['리슬링'],화이트,"에피타이저, 테이블 와인",11.5,1,3,3,1,"전체요리, 아시아 음식 등과 잘 어울리고 과일, 가벼운 스넥과 함께 하기에도 좋다.",60000,2019,750
"실레니, 셀라 셀렉션 소비뇽 블랑",NaN,실레니 ,뉴질랜드,사우스,['소비뇽 블랑'],화이트,테이블 와인,13.0,1,4,2,1,"해산물, 봄나물, 생선회, 새우구이, 전복찜, 샐러드 등과 잘 어울린다.",50000,2018,750
"레이몬드, 리저브 셀렉션 메를로",NaN,레이몬드 빈야드,미국,캘리포니아,"['메를로', '카베르네 소비뇽', '쁘띠 시라']",레드,테이블 와인,8.5,1,2,4,3,"속을 채운 버섯요리, 후추 스테이크, 바비큐 립, 양고기 등의 육류요리나 그릴에 구운 해산물, 진한 소스의 파스타, 스튜, 닭고기, 치즈 등 다양한 음식과 잘 어울린다. ",190000,2013,750
"레이몬드, R 컬렉션 메를로",NaN,레이몬드 빈야드,미국,캘리포니아,['메를로'],레드,테이블 와인,9.0,1,2,4,3,"폭챱 스테이크, 갈비구이, 소시지, 연어구이, 치킨, 매콤한 칠리요리, 맛이 진한 파스타, 라자냐 등 다양한 음식과 잘 어울린다.",80000,2017,750
"레이몬드, 리저브 셀렉션 까베르네 소비뇽",NaN,레이몬드 빈야드,미국,캘리포니아,"['카베르네 소비뇽', '쁘띠 베르도', '말벡', '카베르네 프랑', '쁘띠 시라', '메를로']",레드,테이블 와인,9.5,1,2,5,4,"그릴에 구운 육류, 각종 육류요리나 버섯을 곁들인 리조또, 훈제 오리 등 맛이 진한 음식과 잘 어울린다. ",150000,2016,750
"레이몬드, R 컬렉션 샤르도네",NaN,레이몬드 빈야드,미국,캘리포니아,['샤르도네'],화이트,테이블 와인,7.5,1,2,3,1,"전체요리, 다양하게 요리한 생선이나 해산물요리, 닭고기, 가벼운 샐러드나 수프 등과 잘 어울리며, 매콤한 음식과도 잘 맞는다. ",80000,2017,750
