,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma_y,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id
1022,샌포드 샤르도네,http://img.wine21.com/WINE_MST/TITLE/0159000/W0159062.jpg?933484,텔라토 패밀리 빈야드 ,미국,캘리포니아,샤르도네,white,8.0,1.0,3.0,4.0,1.0,"해산물, 가금류, 파스타, 버섯 요리 등과 잘 어울린다.

",100000.0,2010,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=159062,"노란 볏짚 색. 감귤류, 파인애플, 헤이즐넛 향과 함께 흰 꽃 향기도 느낄 수 있다.
신선한 과일의 상쾌한 감미와 청량감을 주는 산도에 더해진 약간의 미네랄이 복합적인 맛을 주는 기분 좋은 화이트 와인이다.

오크 숙성 : 프랑스산 오크 통에서 14개월 숙성 (20% 새 오크 사용)

100,000원 (750㎖)",0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1022
1023,"산테로, 트루아젤 모스카토",http://img.wine21.com/WINE_MST/TITLE/0159000/W0159050.jpg?207308,산테로,이탈리아,피에몬테,모스카토,white,5.0,4.0,1.0,2.0,1.0,"산뜻한 해산물 샐러드, 가벼운 핑거 푸드 등과 잘 어울린다.
",9000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=159050,"반짝이는 골드 컬러와 살아 움직이는 미디엄 버블, 잘 익은 열대 과일 같은 달콤한 향과 맛이 일품이며 신선하고 부드러운 맛과 산도감, 깊고 강한 버블감은 애피타이저로 좋은 와인이다.
9,900원 (750㎖)",0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1023
1024,디레토 화이트,http://img.wine21.com/WINE_MST/TITLE/0159000/W0159045.jpg?835249,포모돌체,이탈리아,피에몬테,티모라쏘,white,9.0,1.0,4.0,2.0,1.0,굴과 같은 신선한 해산물 등과 잘 어울린다. ,50000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=159045,"푸른 사과와 은은한 감귤류의 향과 함께 절제된 감미와 또렷한 산도, 자몽처럼 약간 쌉쌀한 느낌의 미네랄이 어우러진 단아하고 깔끔한 이미지를 떠올리게 하는 와인이다.

50,000원 (750㎖)",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1024
1025,파세오 레알 세미 스윗,http://img.wine21.com/WINE_MST/TITLE/0159000/W0159038.jpg?779886,펠리스 솔리스,스페인,,템프라니요,red,11.0,3.0,2.0,3.0,3.0,달콤한 초콜릿 등과 잘 어울린다.,30000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=159038,"보라빛이 감도는 루비 색의 이 와인은 딸기 잼과 같은 달콤하면서도 부드러운 과일향으로 가득하다. 부드러운 탄닌과 함께 적당한 달콤함을 지닌 미디움 스위트 와인이다.
30,000원 (750㎖)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1025
1026,파세오 레알 드라이 레드 ,http://img.wine21.com/WINE_MST/TITLE/0159000/W0159037.jpg?405363,펠리스 솔리스,스페인,,템프라니요,red,12.0,1.0,3.0,4.0,3.0,"구운 소시지나 돼지 목살 구이 등과 잘 어울린다.
",30000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=159037,"검붉은 색의 이 와인은 농익은 체리와 블루 베리 향으로 가득하다. 달콤한 과일향과 함께 코를 자극하는 스파이시한 향이 더해지며, 입안에서는 부드러운 텍스쳐와 탄닌이 주는 매끄러움이 느껴지는 와인이다.
30,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1026
1027,오이스터 베이 소비뇽 블랑,http://img.wine21.com/WINE_MST/TITLE/0159000/W0159028.jpg?668637,오이스터 베이,뉴질랜드,사우스,소비뇽 블랑,white,13.0,1.0,3.0,2.0,1.0,"겨울철 생굴, 사계절 굴 요리 등과 잘 어울린다.",35000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=159028,"맑은 담황빛 초록색을 보이며 과일의 향이 풍부하게 느껴진다. 열대 과일과 구스베리 맛이 농축된 상쾌하고 개운한 맛과 유연하고 풍부한 끝맛을 가진 와인이다.
35,000원 (750㎖)",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1027
1028,마오루,http://img.wine21.com/WINE_MST/TITLE/0158000/W0158986.jpg?258038,플로 드 마오루 ,프랑스,서던,시라/쉬라즈,red,9.5,1.0,3.0,4.0,3.0,약간 기름진 음식 등과 잘 어울린다.,100000.0,2008,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158986,"체리와 블랙 체리 그리고 라즈베리의 아로마와 함께 산뜻한 산도가 느껴진다. 시간이 지남에 따라 잘 익은 자두와 블랙 베리, 담배 향이 더해져 복합적이며 부드러운 풍미를 보이는 와인이다.

오크 숙성 : 12~14개월 오크통 숙성

100,000원 (750㎖)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1028
1029,하라스 까르메네르 리저브,http://img.wine21.com/WINE_MST/TITLE/0158000/W0158981.jpg?485119,하라스 데 피르께,칠레,마이포,카르메네르,red,14.0,1.0,3.0,3.0,3.0,"리조또, 파스타, 피자, 바베큐 등과 잘 어울린다.",33000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158981,"진한 보라 빛깔에 로즈마리, 월계수 잎, 계피 등의 향신료의 특성이 드러나며 제비꽃과 후추와 같은 스파이시한 아로마가 느껴진다. 입안에서 매우 부드러운 탄닌이 지속되며 긴 여운을 갖는 와인이다. 프랑스산 오크 배럴에서 10개월 숙성되었다.

33,000원 (750㎖)",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1029
1030,칠카스 리제르바 샤르도네,http://img.wine21.com/WINE_MST/TITLE/0158000/W0158941.jpg?730897,칠카스 ,칠레,센트럴,샤르도네,white,9.0,1.0,3.0,3.0,1.0,"크림 소스 파스타, 체다 치즈 등과 잘 어울린다.",80000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158941,"칠카스 리제르바 샤르도네는 옅은 볏짚색을 띄며, 열대 과일향이 집중적으로 나타나며 잘 구워진 토스티한 향이 감도는 부드럽고, 우아한 구조감과 풍부한 과실의 향이 입안을 감싸는 와인이다.

오크 숙성 : 일부 와인만 프랑스 산 오크통에서 8~10개월간 숙성

80,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1030
1031,"레이다, 레세르바 피노누아",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158905.jpg?382055,레이다,칠레,아콩카구아,피노 누아,red,13.5,1.0,3.0,2.0,2.0,"소고기, 돼지고기 등의 육류 요리, 치즈와 잘 어울린다.",55000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158905,"딸기를 연상시키는 강한 과일향과 옅은 허브, 타바코 등의 기운이 밝은 루비빛 컬러 속에서 우아하게 전달된다. 딸기, 체리 등 레드 베리류 과일의 미감이 와인이 지닌 미네랄 풍미와 조화되어 깊이 있고 청아한 느낌을 선사한다.

레이다 와이너리는 칠레의 다른 와이너리들과 달리 뛰어난 품질을 보여주고자 레세르바 등급의 와인부터 생산하고 있다. 각 포도 품종의 본질을 가장 잘 표현할 수 있는 지역에서 생산된 포도를 선별하여 만들어지는 프리미엄 와인으로 약 5~10개월 정도 숙성 후 출시되는 신선함과 푸르티함이 살아 있는 와인이다.

55,000원 (750㎖) 금양인터내셔날",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1031
1032,"레이다, 로트 21 피노누아",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158904.jpg?015115,레이다,칠레,아콩카구아,피노 누아,red,9.5,1.0,3.0,3.0,3.0,"소고기, 돼지고기, 양고기, 닭고기 등의 각종 육류 요리와 잘 어울리고, 치즈와 곁들여도 좋다. ",120000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158904,"진한 풍미를 자랑하는 레이다 로트 21 피노누아는 오크향의 절묘한 조화와 함께 느껴지는 딸기, 블랙체리, 오렌지껍질, 그리고 허브향까지 복합적으로 보여준다. 입안에서 느껴지는 첫 인상으로는 신선하면서도 달콤한 레드베리를 느낄 수 있다. 진한 블랙 베리의 풍미와 잘 익은 타닌의 부드러운 질감이 입안 가득 감싸며 기분 좋은 여운과 함께 피니쉬가 길게 이어진다.
120,000원 (750㎖) 금양인터내셔날",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1032
1033,"레이다, 싱글빈야드 카후일 피노누아",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158901.jpg?380647,레이다,칠레,아콩카구아,피노 누아,red,14.0,1.0,3.0,3.0,2.0,"소고기나 양고기 요리, 치즈와 잘 어울린다.",60000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158901,"강렬한 피노누아의 캐릭터가 느껴지는 와인으로 체리, 까시스 등의 검붉은 과실의 향과 약간의 스모키함, 흙내음 및 스파이시함 등이 복합적으로 나타난다. 잘 익은 풍부한 과실의 풍미와 숙성된 타닌의 부드러움이 입안에서 긴 여운으로 이어진다.

60,000원 (750㎖) 금양인터내셔날",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1033
1034,라 카치아토라 모스카토 다스티,http://img.wine21.com/WINE_MST/TITLE/0158000/W0158841.jpg?423019,모란도,이탈리아,피에몬테,모스카토,white,5.0,4.0,2.0,2.0,1.0,"푸딩, 과일 같은 디저트 등과 잘 어울린다.  ",60000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158841,"옅은 골드색이 감도는 연한 볏짚 색이다. 파인애플, 망고 등 달콤한 열대 과일의 향이 코를 자극하며, 입안을 간지럽히는 귀여운 버블의 느낌이 상쾌한 와인이다.


60,000원 (750㎖)",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1034
1035,"깔리아, 리제르바도 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158783.jpg?647113,보데가 깔리아,아르헨티나,산,카베르네 소비뇽,red,9.5,1.0,3.0,4.0,4.0,"양갈비, 훈제 오리 등과 잘 어울린다. ",45000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158783,"수확된 포도는 48시간 동안 12ºC에서 침용한 뒤 23ºC~26ºC 10일간 발효 시킨다. 발효가 끝난 MUST(포도원액)중 70%는 6개월 오크배럴 (50% French, 50% Ameriacan oak)숙성 과정을 거친다.
45,000원 (750㎖) 동원와인플러스",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1035
1036,"칼라브리아 패밀리 와인즈, 나인 스톤즈 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158540.jpg?623223,칼라브리아 패밀리 와인즈,호주,사우스,시라/쉬라즈,red,14.0,1.0,3.0,4.0,4.0,아시아 요리들,56000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158540,"깨끗한 루비색이 감도는 짙은 적자주색. 블랙베리, 블랙체리, 까시스, 딸기, 다크 초콜릿, 후추, 파프리카, 클로브, 바닐라, 체다 향이 느껴진다. 여러 종류의 검붉은 과실들의 풍미가 여과 없이 전달되며, 충분한 탄닌의 질감을 바탕으로 일관된 골격을 갖추고 있다. 알맞은 균형감과 좋은 산도가 부여하는 여운과 함께 쉬라즈 특유의 스파이시함이 기분 좋은 피니시를 마무리한다. 아메리칸 오크 배럴에서 10개월간 숙성되었다. 로버트 파커는 Calabria Family Wines를 와인의 개성과 지역색을 가장 잘 담아내는 주목할 만한 생산자라 언급하기도 했다.
56,000원 (750㎖)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1036
1037,"파고 디아나, 끌로 디아나",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158539.jpg?717654,파고 디아나,스페인,까탈루냐,시라/쉬라즈,red,14.0,1.0,3.0,4.0,4.0,"육류, 치즈",63000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158539,"체리빛이 감도는 검붉은 색을 띠고 자두, 라즈베리, 산딸기, 무화과, 담배, 바닐라, 머스크 향이 느껴진다. 섬세한 유러피안 시라의 특성을 매우 잘 표현하는 와인으로 벨벳처럼 부드러운 타닌의 질감이 입 안에서 조화롭게 감돈다. 풍미를 이루는 뼈대 자체가 견고하여 맛의 지속감이 좋고, 오크 배럴 숙성의 2차 아로마 또한 긴 여운을 돕는다. 프렌치 오크 배럴에서 12개월간 숙성되었다. 끌로 디아나는 약자를 돕는 '사냥의 여신'을 뜻한다. 오너이자 와인 메이커인 Dr. Ruiz-López 는 실제 신경외과 전문의로 세계통증학회(WIP) 회장 역임했다. 유기농으로 재배한 포도만을 사용한다.
63,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1037
1038,타토르,http://img.wine21.com/WINE_MST/TITLE/0158000/W0158538.jpg?423723,포지오 레 볼피,이탈리아,뿔리아,프리미티보,red,9.5,2.0,3.0,4.0,3.0,진한 소스의 스테이크나 바비큐 등과 잘 어울린다. ,84000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158538,"적자주빛이 감도는 가넷 레드빛을 띠고 말린 무화과, 건포도, 베리잼, 계피, 카라멜, 담뱃잎, 토양, 버섯 향이 느껴진다. 잼이나 말린 과일류에서 느껴지는 달콤한 향이 늦수확한 Primitivo 품종의 특성을 여과 없이 보여주면서 첫 모금부터 강하게 어필한다. 풍부한 타닌과 함께 높은 알코올과 산도가 견고하게 받쳐 주어 입안에 가득한 바디감을 남기며 장기 숙성이 가능하다. 프렌치 오크 배럴에서 10개월간 숙성되었다.
84,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1038
1039,미래,http://img.wine21.com/WINE_MST/TITLE/0158000/W0158537.jpg?827137,포지오 레 볼피,이탈리아,뿔리아,네그로아마로,red,9.0,1.0,3.0,4.0,4.0,심플한 요리나 안주 등과 잘 어울린다. ,83000.0,2010,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158537,"어두운 루비빛이 감도는 진홍색을 띠고 건자두, 라즈베리, 체리, 육두구, 로즈마리, 연근, 마구간, 사향이 나며 타닌, 산도, 알코올의 세 요소가 빼어난 밸런스를 주는 와인이다.
83,000원 (750㎖)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1039
1040,"칼라브리아 패밀리 와인즈, 포커 페이스 모스카토",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158529.jpg?966367,칼라브리아 패밀리 와인즈,호주,뉴,모스카토,white,6.0,4.0,1.0,2.0,1.0,가벼운 샐러드나 디저트 류 등과 잘 어울린다. ,30000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158529,"연두빛이 감도는 옅은 레몬색을 띠고 레몬, 패션푸르트, 복숭아, 망고, 바나나, 라벤더 향이 나며 달콤하고 향긋한 열대 과일의 풍미와 낮은 알코올과 자연스러운 단 맛을 주는 와인이다.
30,000원 (750㎖)",0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1040
1041,"레 프로듀퇴르 뤠니, 빠비용 메를로 까베르네",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158527.jpg?680581,레 프로듀퇴르 뤠니,프랑스,서던,메를로,red,13.0,1.0,4.0,4.0,3.0,"스테이크, 치즈",39000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158527,"가격대비 품질이 좋은 와인. 보라빛이 감도는 어두운 진홍빛을 띠고 블랙베리, 카시스, 건포도, 제비꽃, 민트, 비트루트, 삼나무 향이 느껴진다. 보르도 타입 블랜딩이 주는 검붉은 베리류의 느낌이 입안에서 편안하게 어우러지며, 잘 짜여진 탄닌을 머금는 느낌이 스파이시한 여운과 함께 남는다. 알코올이 적절하고 밸런스가 좋아 요리의 식감에 크게 구애 받지 않는다. 프렌치 오크 배럴에서 6개월간 숙성되었다.
39,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1041
1042,"레 프로듀퇴르 뤠니, 빠비용 소비뇽 블랑",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158526.jpg?154742,레 프로듀퇴르 뤠니,프랑스,사우스웨스트,소비뇽 블랑,white,8.0,1.0,4.0,2.0,1.0,"기름진 음식, 양념된 음식 등",39000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158526,"가스꼬뉴 지방에서 소비뇽 블랑 품종 재배에 가장 적합한 피레네 산맥 자락의 선택된 포도밭에서 생산한다. 훌륭한 산미와 다채로운 아로마가 특징이다. 맑고 옅은 레몬빛을 띠고 라임, 자몽, 멜론, 청사과, 아스파라거스, 배꽃, 아이리스 향이 느껴진다. 목넘김과 동시에 다채로운 열대과일 및 야생 꽃내음이 비강을 따라 자연스럽게 퍼진다. 양 볼에 지속되는 개운한 산미가 신선함을 이끌어 내는 와인이다.
39,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1042
1043,"비비 그라츠, 까사마타 로쏘",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158452.jpg?353404,비비 그라츠,이탈리아,토스카나,산지오베제,red,12.5,1.0,4.0,3.0,2.0,"아마트리치아나 파스타, 떡갈비 구이, 한우 양념불고기 등과 잘 어우린다.",53000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158452,"진한 루비색을 띠며, 블랙베리, 체리, 약간의 타바코향과 스파이시 향, 과일향이 나며 마시기 가벼운 타닌이 모던한 캐주얼 와인이다.


53,000원 (750㎖) (주)와이넬",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1043
1044,"제라르 베르트랑, 그랑 떼루아르 또따벨",http://img.wine21.com/WINE_MST/TITLE/0158000/W0158318.jpg?973799,제라르 베르트랑,프랑스,서던,그르나슈,red,14.5,1.0,3.0,5.0,4.0,캬라멜 소스를 곁든 돼지고기 요리와 양고기 및 잘 숙성된 고급치즈와 잘 어울린다. ,66000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158318,"진하고 빛나는 루비색. 진한 과실 향 그 중에서도 붉은 계통 과일 및 딸기향이 매혹적이다. 복합적이고 스파이시과 함께 세련된 타닌감이 긴 피니시를 남기는 와인이다. 33%는 오크 배럴에서 9개월간 숙성하였다.
66,000원 (750㎖) 하이트 진로",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1044
1045,칼리테라 리제르바 메를로,http://img.wine21.com/WINE_MST/TITLE/0158000/W0158240.jpg?597912,칼리테라,칠레,라펠,메를로,red,14.0,1.0,3.0,3.0,3.0,"부드러운 치즈, 채소와 파스타",25000.0,2014,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=158240,"검붉은 빛이 도는 루비 레드 컬러를 띠고, 자두, 딸기, 블랙베리류의 과실향과 약간의 허브향이 느껴지며, 부드러운 과실향, 잔잔하게 퍼지는 탄닌이 마시기 편한 와인이다.
25,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1045
